Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2019-12-04;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;31,33
2019-12-04;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;798852,5512
2019-12-04;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;12,74
2019-12-05;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;2014313,126
2019-12-05;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;27,4
2019-12-05;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;725287,0196
2019-12-05;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;13,25
2019-12-06;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;1288927,361
2019-12-06;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;22,4
2019-12-06;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;796680,1462
2019-12-06;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;12,16
2019-12-07;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;1891424,128
2019-12-07;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;37,75
2019-12-07;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;1118689,809
2019-12-07;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;25,07
2019-12-08;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;1798405,697
2019-12-08;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;29,2
2019-12-08;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;711413,2516
2019-12-08;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;12,62
2019-12-09;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;2071980,603
2019-12-09;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;29,07
2019-12-09;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;Cost;53569,5314
2019-12-09;Loreal;Loreal volume million lashes -50% kobiety robia makijaz drogocenne olejki hebe -50% 301219;30;TRP;0,57
2019-12-10;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;2140855,715
2019-12-10;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;30,9
2019-12-11;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;Cost;744591,8
2019-12-11;Hebe;Hebe drogerie katalog swiateczny piekne swieta w prezencie 301219;30;TRP;9,11
2019-12-12;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;910301,8629
2019-12-12;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;20,57
2019-12-13;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;867757,2867
2019-12-13;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;18,01
2019-12-14;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;1602351,087
2019-12-14;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;36,34
2019-12-15;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;1017855,658
2019-12-15;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;23,14
2019-12-16;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;1097864,345
2019-12-16;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;30,05
2019-12-17;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;1305575,883
2019-12-17;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;41,31
2019-12-18;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;Cost;590509,041
2019-12-18;Hebe;Hebe drogerie produkty naturalne i spa do -50% 151219;15;TRP;17,16
2019-12-18;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;297471,361
2019-12-18;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;5,8
2019-12-19;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;Cost;1951831,797
2019-12-19;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;TRP;47,77
2019-12-19;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;1437144,627
2019-12-19;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;37,4
2019-12-20;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;Cost;2043556,659
2019-12-20;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;TRP;51,91
2019-12-20;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;590301,675
2019-12-20;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;20,62
2019-12-21;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;Cost;1863355,668
2019-12-21;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;TRP;49,51
2019-12-21;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;877059,1298
2019-12-21;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;28,75
2019-12-22;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;Cost;798980,9206
2019-12-22;Hebe;Hebe drogerie wszystkie zestawy swiateczne do 50% taniej 151219;15;TRP;19,37
2019-12-22;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;1828868,739
2019-12-22;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;58,9
2019-12-23;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1217237,997
2019-12-23;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;38,84
2019-12-23;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;Cost;43694,9634
2019-12-23;Nivea od 2007;Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219;30;TRP;0
2019-12-24;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1386310,351
2019-12-24;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;43,08
2019-12-25;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1520510,667
2019-12-25;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;41,27
2019-12-26;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1353270,046
2019-12-26;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;35,93
2019-12-27;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1364433,245
2019-12-27;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;39,06
2019-12-28;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1506928,199
2019-12-28;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;43,96
2019-12-29;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1357555,609
2019-12-29;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;45,63
2019-12-30;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;Cost;1165189,149
2019-12-30;Hebe;Hebe drogerie marki makijazowe do -40% 151219;15;TRP;42,79
2020-01-01;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;1016142,42
2020-01-01;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;15,05
2020-01-02;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;1251947,104
2020-01-02;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;26,28
2020-01-03;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;1272535,578
2020-01-03;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;39,86
2020-01-04;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;1461436,064
2020-01-04;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;47,13
2020-01-05;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;816725,5193
2020-01-05;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;25,31
2020-01-06;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;508540,252
2020-01-06;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;13,1
2020-01-07;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;442133,7822
2020-01-07;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;8,08
2020-01-08;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;402092,409
2020-01-08;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;13,56
2020-01-09;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;997291,8697
2020-01-09;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;28,5
2020-01-09;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;523154,6126
2020-01-09;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;11,66
2020-01-10;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;812701,6328
2020-01-10;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;25,31
2020-01-10;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;764933,4101
2020-01-10;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;17,35
2020-01-11;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;906154,5444
2020-01-11;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;28,32
2020-01-11;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;844868,0381
2020-01-11;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;9,37
2020-01-12;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;823622,905
2020-01-12;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;25,46
2020-01-12;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;801419,9389
2020-01-12;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;16,67
2020-01-13;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;818507,8788
2020-01-13;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;29,87
2020-01-13;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;51051,51656
2020-01-13;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;0
2020-01-14;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;716794,8911
2020-01-14;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;21,75
2020-01-15;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;468439,6314
2020-01-15;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;16,63
2020-01-16;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;853449,0377
2020-01-16;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;32,13
2020-01-16;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;333118,5515
2020-01-16;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,09
2020-01-16;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;403706,9008
2020-01-16;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;17,81
2020-01-17;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;743337,7299
2020-01-17;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;32,42
2020-01-17;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;216203,6664
2020-01-17;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;2,5
2020-01-17;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;316163,9182
2020-01-17;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;13,68
2020-01-18;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;825523,7594
2020-01-18;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;36,32
2020-01-18;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;318306,6995
2020-01-18;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,9
2020-01-18;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;404743,7305
2020-01-18;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,88
2020-01-19;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;923227,6724
2020-01-19;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;35,4
2020-01-19;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;596177,043
2020-01-19;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;15,56
2020-01-19;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;320242,1148
2020-01-19;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;9,32
2020-01-20;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;1199577,332
2020-01-20;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;45,59
2020-01-20;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;266317,099
2020-01-20;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;7,18
2020-01-20;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;456308,7246
2020-01-20;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;21,3
2020-01-21;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;1091090,391
2020-01-21;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;43,81
2020-01-21;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;184555,6759
2020-01-21;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;2,76
2020-01-21;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;249322,9674
2020-01-21;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;6,47
2020-01-22;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;329642,7035
2020-01-22;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;6,81
2020-01-22;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;326354,4724
2020-01-22;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;8,06
2020-01-22;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;237917,8414
2020-01-22;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;7,8
2020-01-23;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;311,048892
2020-01-23;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;0
2020-01-23;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;4937,284
2020-01-23;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0
2020-01-23;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;291625,6167
2020-01-23;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;7,68
2020-01-24;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;312293,0876
2020-01-24;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,48
2020-01-25;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;297812,0336
2020-01-25;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;5,29
2020-01-26;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;521628,9919
2020-01-26;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;23,55
2020-01-27;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;413003,8066
2020-01-27;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;16,89
2020-01-28;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;330541,2892
2020-01-28;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,05
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;10;Cost;2172,40496
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;10;TRP;0
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;355010,4687
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;8,66
2020-01-30;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;12753,00457
2020-01-30;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;0
2020-01-30;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;535137,4009
2020-01-30;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;17,51
2020-01-31;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;366771,0792
2020-01-31;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;11,09
2020-02-01;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;125061,4037
2020-02-01;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,4
2020-02-01;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;701148,6381
2020-02-01;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;15,77
2020-02-02;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;286559,9634
2020-02-02;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,33
2020-02-02;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;763802,7721
2020-02-02;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;22,42
2020-02-03;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;45274,89428
2020-02-03;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,38
2020-02-03;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;321402,3765
2020-02-03;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,58
2020-02-04;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;82551,38848
2020-02-04;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,49
2020-02-04;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;330022,8744
2020-02-04;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,46
2020-02-05;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;19897,25452
2020-02-05;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,08
2020-02-05;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;271678,9894
2020-02-05;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,99
2020-02-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1753476,413
2020-02-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;36,13
2020-02-06;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;24044,57308
2020-02-06;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,5
2020-02-06;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;327889,9677
2020-02-06;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;4,99
2020-02-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1547789,161
2020-02-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,2
2020-02-07;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;67344,55376
2020-02-07;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;3,13
2020-02-07;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;212002,0377
2020-02-07;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;4,74
2020-02-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1622095,285
2020-02-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,43
